cod_scuola,anno_corso,scuola,regione,nazionale
LCRC01101V,1,0.0,1.1,3.1
LCRC01101V,2,,0.8,1.8
LCRC01101V,3,,0.7,1.4
LCRC01101V,4,,1.4,2.4
LCRC01101V,5,,0.4,0.7
LCRC02000L,1,0.0,1.1,3.1
LCRC02000L,2,0.0,0.8,1.8
LCRC02000L,3,0.0,0.7,1.4
LCRC02000L,4,1.0,1.4,2.4
LCRC02000L,5,0.0,0.4,0.7
LCRF006015,1,0.0,1.1,3.1
LCRF006015,2,0.0,0.8,1.8
LCRF006015,3,3.9,0.7,1.4
LCRF006015,4,3.0,1.4,2.4
LCRF006015,5,1.6,0.4,0.7
LCRI00301L,1,0.0,1.1,3.1
LCRI00301L,2,0.0,0.8,1.8
LCRI00301L,3,0.0,0.7,1.4
LCRI00301L,4,0.0,1.4,2.4
LCRI00301L,5,0.0,0.4,0.7
LCRI01201B,1,0.0,1.1,3.1
LCRI01201B,2,0.0,0.8,1.8
LCRI01201B,3,4.1,0.7,1.4
LCRI01201B,4,5.7,1.4,2.4
LCRI01201B,5,0.0,0.4,0.7
LCSL01000A,1,0.0,0.3,0.9
LCSL01000A,2,0.0,0.1,0.5
LCSL01000A,3,0.0,0.3,0.5
LCSL01000A,4,0.0,0.3,0.5
LCSL01000A,5,0.0,0.1,0.2
LCTD00101G,1,0.0,0.4,1.1
LCTD00101G,2,0.0,0.3,0.6
LCTD00101G,3,0.0,0.3,0.7
LCTD00101G,4,0.0,0.2,0.5
LCTD00101G,5,0.0,0.2,0.2
LCTD00201B,1,0.0,0.4,1.1
LCTD00201B,2,0.0,0.3,0.6
LCTD00201B,3,0.0,0.3,0.7
LCTD00201B,4,0.0,0.2,0.5
LCTD00201B,5,0.0,0.2,0.2
LCTD003017,1,0.0,0.4,1.1
LCTD003017,2,0.0,0.3,0.6
LCTD003017,3,0.0,0.3,0.7
LCTD003017,4,0.0,0.2,0.5
LCTD003017,5,0.0,0.2,0.2
LCTD00701E,1,0.0,0.4,1.1
LCTD00701E,2,0.0,0.3,0.6
LCTD00701E,3,0.0,0.3,0.7
LCTD00701E,4,0.0,0.2,0.5
LCTD00701E,5,0.0,0.2,0.2
LCTD00801A,1,0.0,0.4,1.1
LCTD00801A,2,0.0,0.3,0.6
LCTD00801A,3,0.0,0.3,0.7
LCTD00801A,4,0.0,0.2,0.5
LCTD00801A,5,0.0,0.2,0.2
LCTD011016,1,1.5,0.4,1.1
LCTD011016,2,0.9,0.3,0.6
LCTD011016,3,0.0,0.3,0.7
LCTD011016,4,0.0,0.2,0.5
LCTD011016,5,0.0,0.2,0.2
LCTD01151G,5,,,
LCTF00101T,1,0.0,0.4,1.1
LCTF00101T,2,0.0,0.3,0.6
LCTF00101T,3,0.0,0.3,0.7
LCTF00101T,4,0.0,0.2,0.5
LCTF00101T,5,0.0,0.2,0.2
LCTF00901C,1,0.0,0.4,1.1
LCTF00901C,2,0.0,0.3,0.6
LCTF00901C,3,0.0,0.3,0.7
LCTF00901C,4,0.0,0.2,0.5
LCTF00901C,5,0.0,0.2,0.2
LCTF012018,1,0.0,0.4,1.1
LCTF012018,2,,0.3,0.6
LCTF012018,3,,0.3,0.7
LCTF012018,4,,0.2,0.5
LCTF012018,5,,0.2,0.2
LCTL00901L,1,0.0,0.4,1.1
LCTL00901L,2,0.0,0.3,0.6
LCTL00901L,3,0.0,0.3,0.7
LCTL00901L,4,0.0,0.2,0.5
LCTL00901L,5,0.0,0.2,0.2
LEMM00100B,1,2.7,0.3,0.2
LEMM00100B,2,4.1,0.3,0.1
LEMM00100B,3,4.0,0.3,0.2
LEMM002007,1,0.0,0.3,0.2
LEMM002007,2,0.0,0.3,0.1
LEMM002007,3,1.1,0.3,0.2
LEMM00400V,1,0.0,0.3,0.2
LEMM00400V,2,0.0,0.3,0.1
LEMM00400V,3,0.0,0.3,0.2
LEMM00500P,1,0.5,0.3,0.2
LEMM00500P,2,0.0,0.3,0.1
LEMM00500P,3,0.0,0.3,0.2
LEMM00600E,1,0.0,0.3,0.2
LEMM00600E,2,0.0,0.3,0.1
LEMM00600E,3,0.0,0.3,0.2
LEMM04800L,1,0.0,0.3,0.2
LEMM04800L,2,0.9,0.3,0.1
LEMM04800L,3,0.0,0.3,0.2
LEMM102004,1,0.0,0.3,0.2
LEMM102004,2,0.0,0.3,0.1
LEMM102004,3,0.0,0.3,0.2
LEMM10600B,1,0.0,0.3,0.2
LEMM10600B,2,0.0,0.3,0.1
LEMM10600B,3,0.0,0.3,0.2
LEMM128008,1,0.0,0.3,0.2
LEMM128008,2,0.0,0.3,0.1
LEMM128008,3,0.0,0.3,0.2
LEMM13400G,1,0.0,0.3,0.2
LEMM13400G,2,0.0,0.3,0.1
LEMM13400G,3,0.0,0.3,0.2
LEMM16200Q,1,0.0,0.3,0.2
LEMM16200Q,2,0.0,0.3,0.1
LEMM16200Q,3,0.0,0.3,0.2
LEMM16300G,1,0.0,0.3,0.2
LEMM16300G,2,0.0,0.3,0.1
LEMM16300G,3,0.0,0.3,0.2
LEMM24800A,1,0.0,0.3,0.2
LEMM24800A,2,0.8,0.3,0.1
LEMM24800A,3,0.9,0.3,0.2
LEMM251006,1,0.0,0.3,0.2
LEMM251006,2,0.0,0.3,0.1
LEMM251006,3,0.0,0.3,0.2
LEMM25500D,1,0.0,0.3,0.2
LEMM25500D,2,0.0,0.3,0.1
LEMM25500D,3,0.0,0.3,0.2
LEMM272007,1,0.0,0.3,0.2
LEMM272007,2,0.0,0.3,0.1
LEMM272007,3,0.0,0.3,0.2
LEMM278006,1,0.0,0.3,0.2
LEMM278006,2,0.0,0.3,0.1
LEMM278006,3,0.0,0.3,0.2
LEMM80001G,1,0.0,0.3,0.2
LEMM80001G,2,0.0,0.3,0.1
LEMM80001G,3,0.0,0.3,0.2
LEMM80101B,1,0.0,0.3,0.2
LEMM80101B,2,0.0,0.3,0.1
LEMM80101B,3,0.0,0.3,0.2
LEMM802017,1,0.0,0.3,0.2
LEMM802017,2,0.0,0.3,0.1
LEMM802017,3,0.0,0.3,0.2
LEMM803013,1,0.0,0.3,0.2
LEMM803013,2,0.0,0.3,0.1
LEMM803013,3,0.0,0.3,0.2
LEMM803024,1,0.0,0.3,0.2
LEMM803024,2,0.0,0.3,0.1
LEMM803024,3,0.0,0.3,0.2
LEMM80401V,1,0.0,0.3,0.2
LEMM80401V,2,0.0,0.3,0.1
LEMM80401V,3,0.0,0.3,0.2
LEMM80501P,1,0.0,0.3,0.2
LEMM80501P,2,0.0,0.3,0.1
LEMM80501P,3,0.0,0.3,0.2
LEMM80601E,1,0.0,0.3,0.2
LEMM80601E,2,0.0,0.3,0.1
LEMM80601E,3,0.0,0.3,0.2
LEMM80701A,1,0.0,0.3,0.2
LEMM80701A,2,0.0,0.3,0.1
LEMM80701A,3,0.0,0.3,0.2
LEMM808016,1,0.0,0.3,0.2
LEMM808016,2,0.0,0.3,0.1
LEMM808016,3,0.0,0.3,0.2
LEMM808027,1,0.0,0.3,0.2
LEMM808027,2,0.0,0.3,0.1
LEMM808027,3,0.0,0.3,0.2
LEMM809012,1,0.0,0.3,0.2
LEMM809012,2,0.0,0.3,0.1
LEMM809012,3,0.0,0.3,0.2
LEMM810016,1,0.0,0.3,0.2
LEMM810016,2,0.0,0.3,0.1
LEMM810016,3,0.0,0.3,0.2
LEMM810027,1,0.0,0.3,0.2
LEMM810027,2,0.0,0.3,0.1
LEMM810027,3,0.0,0.3,0.2
LEMM811012,1,0.0,0.3,0.2
LEMM811012,2,0.0,0.3,0.1
LEMM811012,3,0.0,0.3,0.2
LEMM81201T,1,0.0,0.3,0.2
LEMM81201T,2,0.0,0.3,0.1
LEMM81201T,3,0.0,0.3,0.2
LEMM81202V,1,0.0,0.3,0.2
LEMM81202V,2,0.0,0.3,0.1
LEMM81202V,3,0.0,0.3,0.2
LEMM81301N,1,0.0,0.3,0.2
LEMM81301N,2,0.0,0.3,0.1
LEMM81301N,3,0.0,0.3,0.2
LEMM81304R,1,0.0,0.3,0.2
LEMM81304R,2,,0.3,0.1
LEMM81304R,3,0.0,0.3,0.2
LEMM81401D,1,0.0,0.3,0.2
LEMM81401D,2,0.0,0.3,0.1
LEMM81401D,3,0.0,0.3,0.2
LEMM81402E,1,0.0,0.3,0.2
LEMM81402E,2,0.0,0.3,0.1
LEMM81402E,3,0.0,0.3,0.2
LEMM815019,1,0.0,0.3,0.2
LEMM815019,2,0.0,0.3,0.1
LEMM815019,3,0.0,0.3,0.2
LEMM81502A,1,0.0,0.3,0.2
LEMM81502A,2,0.0,0.3,0.1
LEMM81502A,3,0.0,0.3,0.2
LEMM816015,1,0.0,0.3,0.2
LEMM816015,2,0.0,0.3,0.1
LEMM816015,3,0.0,0.3,0.2
LEMM816026,1,0.0,0.3,0.2
LEMM816026,2,0.0,0.3,0.1
LEMM816026,3,0.0,0.3,0.2
LEMM817011,1,0.0,0.3,0.2
LEMM817011,2,0.0,0.3,0.1
LEMM817011,3,0.0,0.3,0.2
LEMM817022,1,0.0,0.3,0.2
LEMM817022,2,0.0,0.3,0.1
LEMM817022,3,0.0,0.3,0.2
LEMM81801R,1,0.0,0.3,0.2
LEMM81801R,2,0.0,0.3,0.1
LEMM81801R,3,0.0,0.3,0.2
LEMM81802T,1,0.0,0.3,0.2
LEMM81802T,2,0.0,0.3,0.1
LEMM81802T,3,0.0,0.3,0.2
LEMM81901L,1,0.0,0.3,0.2
LEMM81901L,2,0.0,0.3,0.1
LEMM81901L,3,0.0,0.3,0.2
LEMM82001R,1,0.0,0.3,0.2
LEMM82001R,2,0.0,0.3,0.1
LEMM82001R,3,0.0,0.3,0.2
LEMM82002T,1,0.0,0.3,0.2
LEMM82002T,2,0.0,0.3,0.1
LEMM82002T,3,0.0,0.3,0.2
LEMM82101L,1,0.0,0.3,0.2
LEMM82101L,2,0.0,0.3,0.1
LEMM82101L,3,0.0,0.3,0.2
LEMM82201C,1,0.0,0.3,0.2
LEMM82201C,2,0.0,0.3,0.1
LEMM82201C,3,0.0,0.3,0.2
LEMM823018,1,0.0,0.3,0.2
LEMM823018,2,0.0,0.3,0.1
LEMM823018,3,0.0,0.3,0.2
LEMM823029,1,0.0,0.3,0.2
LEMM823029,2,0.0,0.3,0.1
LEMM823029,3,0.0,0.3,0.2
LEMM824014,1,0.0,0.3,0.2
LEMM824014,2,0.0,0.3,0.1
LEMM824014,3,0.0,0.3,0.2
LEMM82501X,1,0.0,0.3,0.2
LEMM82501X,2,0.0,0.3,0.1
LEMM82501X,3,0.0,0.3,0.2
LEMM82601Q,1,0.0,0.3,0.2
LEMM82601Q,2,0.0,0.3,0.1
LEMM82601Q,3,0.0,0.3,0.2
LEMM82701G,1,0.0,0.3,0.2
LEMM82701G,2,0.0,0.3,0.1
LEMM82701G,3,0.0,0.3,0.2
LEMM82801B,1,0.0,0.3,0.2
LEMM82801B,2,0.0,0.3,0.1
LEMM82801B,3,0.0,0.3,0.2
LEMM829017,1,0.0,0.3,0.2
LEMM829017,2,0.0,0.3,0.1
LEMM829017,3,0.0,0.3,0.2
LEMM83001B,1,0.0,0.3,0.2
LEMM83001B,2,0.0,0.3,0.1
LEMM83001B,3,0.0,0.3,0.2
LEMM831017,1,0.0,0.3,0.2
LEMM831017,2,0.0,0.3,0.1
LEMM831017,3,0.0,0.3,0.2
LEMM832013,1,0.0,0.3,0.2
LEMM832013,2,0.0,0.3,0.1
LEMM832013,3,0.0,0.3,0.2
LEMM83301V,1,0.0,0.3,0.2
LEMM83301V,2,0.0,0.3,0.1
LEMM83301V,3,0.0,0.3,0.2
LEMM83401P,1,0.0,0.3,0.2
LEMM83401P,2,0.0,0.3,0.1
LEMM83401P,3,0.0,0.3,0.2
LEMM83501E,1,0.0,0.3,0.2
LEMM83501E,2,0.0,0.3,0.1
LEMM83501E,3,0.0,0.3,0.2
LEMM83502G,1,0.0,0.3,0.2
LEMM83502G,2,0.0,0.3,0.1
LEMM83502G,3,0.0,0.3,0.2
LEMM83601A,1,0.0,0.3,0.2
LEMM83601A,2,0.0,0.3,0.1
LEMM83601A,3,0.0,0.3,0.2
LEMM83602B,1,0.0,0.3,0.2
LEMM83602B,2,0.0,0.3,0.1
LEMM83602B,3,0.0,0.3,0.2
LEMM838012,1,0.0,0.3,0.2
LEMM838012,2,0.0,0.3,0.1
LEMM838012,3,0.0,0.3,0.2
LEMM83901T,1,0.0,0.3,0.2
LEMM83901T,2,0.0,0.3,0.1
LEMM83901T,3,0.0,0.3,0.2
LEMM83902V,1,0.0,0.3,0.2
LEMM83902V,2,0.0,0.3,0.1
LEMM83902V,3,0.0,0.3,0.2
LEMM840012,1,0.0,0.3,0.2
LEMM840012,2,0.0,0.3,0.1
LEMM840012,3,0.0,0.3,0.2
LEMM84101T,1,0.0,0.3,0.2
LEMM84101T,2,0.0,0.3,0.1
LEMM84101T,3,0.0,0.3,0.2
LEMM84201N,1,0.0,0.3,0.2
LEMM84201N,2,0.0,0.3,0.1
LEMM84201N,3,0.0,0.3,0.2
LEMM84301D,1,0.0,0.3,0.2
LEMM84301D,2,0.0,0.3,0.1
LEMM84301D,3,0.0,0.3,0.2
LEMM84302E,1,0.0,0.3,0.2
LEMM84302E,2,0.0,0.3,0.1
LEMM84302E,3,0.0,0.3,0.2
LEMM844019,1,0.0,0.3,0.2
LEMM844019,2,0.0,0.3,0.1
LEMM844019,3,0.0,0.3,0.2
LEMM845015,1,0.0,0.3,0.2
LEMM845015,2,0.0,0.3,0.1
LEMM845015,3,0.0,0.3,0.2
LEMM846011,1,0.0,0.3,0.2
LEMM846011,2,0.0,0.3,0.1
LEMM846011,3,0.0,0.3,0.2
LEMM84701R,1,0.0,0.3,0.2
LEMM84701R,2,0.0,0.3,0.1
LEMM84701R,3,0.0,0.3,0.2
LEMM84702T,1,0.0,0.3,0.2
LEMM84702T,2,0.0,0.3,0.1
LEMM84702T,3,0.0,0.3,0.2
LEMM84801L,1,0.0,0.3,0.2
LEMM84801L,2,0.0,0.3,0.1
LEMM84801L,3,0.0,0.3,0.2
LEMM84901C,1,0.0,0.3,0.2
LEMM84901C,2,0.0,0.3,0.1
LEMM84901C,3,0.0,0.3,0.2
LEMM85001L,1,0.0,0.3,0.2
LEMM85001L,2,0.0,0.3,0.1
LEMM85001L,3,0.0,0.3,0.2
LEMM85101C,1,0.0,0.3,0.2
LEMM85101C,2,0.0,0.3,0.1
LEMM85101C,3,0.0,0.3,0.2
LEMM852018,1,0.0,0.3,0.2
LEMM852018,2,0.0,0.3,0.1
LEMM852018,3,0.0,0.3,0.2
LEMM853014,1,0.0,0.3,0.2
LEMM853014,2,0.0,0.3,0.1
LEMM853014,3,0.0,0.3,0.2
LEMM85401X,1,0.0,0.3,0.2
LEMM85401X,2,0.0,0.3,0.1
LEMM85401X,3,0.0,0.3,0.2
LEMM85501Q,1,0.0,0.3,0.2
LEMM85501Q,2,0.0,0.3,0.1
LEMM85501Q,3,0.0,0.3,0.2
LEMM85601G,1,0.0,0.3,0.2
LEMM85601G,2,0.0,0.3,0.1
LEMM85601G,3,0.0,0.3,0.2
LEMM85701B,1,0.0,0.3,0.2
LEMM85701B,2,0.0,0.3,0.1
LEMM85701B,3,0.0,0.3,0.2
LEMM858017,1,0.0,0.3,0.2
LEMM858017,2,0.0,0.3,0.1
LEMM858017,3,0.0,0.3,0.2
LEMM859013,1,0.0,0.3,0.2
LEMM859013,2,0.0,0.3,0.1
LEMM859013,3,0.0,0.3,0.2
LEMM860017,1,0.0,0.3,0.2
LEMM860017,2,0.0,0.3,0.1
LEMM860017,3,0.0,0.3,0.2
LEMM861013,1,0.0,0.3,0.2
LEMM861013,2,0.0,0.3,0.1
LEMM861013,3,0.0,0.3,0.2
LEMM86301P,1,0.0,0.3,0.2
LEMM86301P,2,3.0,0.3,0.1
LEMM86301P,3,0.0,0.3,0.2
LEMM86401E,1,0.0,0.3,0.2
LEMM86401E,2,0.0,0.3,0.1
LEMM86401E,3,0.0,0.3,0.2
LEMM86501A,1,0.0,0.3,0.2
LEMM86501A,2,0.0,0.3,0.1
LEMM86501A,3,0.0,0.3,0.2
LEMM866016,1,0.0,0.3,0.2
LEMM866016,2,0.0,0.3,0.1
LEMM866016,3,0.0,0.3,0.2
LEMM867012,1,0.0,0.3,0.2
LEMM867012,2,0.0,0.3,0.1
LEMM867012,3,0.0,0.3,0.2
LEMM86801T,1,0.0,0.3,0.2
LEMM86801T,2,0.0,0.3,0.1
LEMM86801T,3,0.0,0.3,0.2
LEMM86901N,1,0.0,0.3,0.2
LEMM86901N,2,0.0,0.3,0.1
LEMM86901N,3,0.0,0.3,0.2
LEMM87001T,1,0.0,0.3,0.2
LEMM87001T,2,0.0,0.3,0.1
LEMM87001T,3,0.0,0.3,0.2
LEMM87101N,1,0.0,0.3,0.2
LEMM87101N,2,0.0,0.3,0.1
LEMM87101N,3,0.0,0.3,0.2
LEMM873019,1,0.0,0.3,0.2
LEMM873019,2,0.0,0.3,0.1
LEMM873019,3,0.0,0.3,0.2
LEMM874015,1,0.0,0.3,0.2
LEMM874015,2,0.0,0.3,0.1
LEMM874015,3,0.0,0.3,0.2
LEMM875011,1,0.0,0.3,0.2
LEMM875011,2,0.0,0.3,0.1
LEMM875011,3,0.0,0.3,0.2
LEMM87601R,1,0.0,0.3,0.2
LEMM87601R,2,0.0,0.3,0.1
LEMM87601R,3,5.4,0.3,0.2
LEMM87701L,1,0.0,0.3,0.2
LEMM87701L,2,0.0,0.3,0.1
LEMM87701L,3,0.0,0.3,0.2
LEMM879018,1,0.0,0.3,0.2
LEMM879018,2,0.0,0.3,0.1
LEMM879018,3,0.0,0.3,0.2
LEMM88001C,1,0.0,0.3,0.2
LEMM88001C,2,0.0,0.3,0.1
LEMM88001C,3,0.0,0.3,0.2
LEMM881018,1,0.0,0.3,0.2
LEMM881018,2,0.0,0.3,0.1
LEMM881018,3,0.0,0.3,0.2
LEMM882014,1,0.0,0.3,0.2
LEMM882014,2,0.0,0.3,0.1
LEMM882014,3,0.0,0.3,0.2
LEMM88501G,1,0.0,0.3,0.2
LEMM88501G,2,0.0,0.3,0.1
LEMM88501G,3,0.0,0.3,0.2
LEMM88601B,1,0.0,0.3,0.2
LEMM88601B,2,0.0,0.3,0.1
LEMM88601B,3,0.0,0.3,0.2
LEMM887017,1,0.0,0.3,0.2
LEMM887017,2,0.0,0.3,0.1
LEMM887017,3,0.0,0.3,0.2
LEMM888013,1,0.0,0.3,0.2
LEMM888013,2,0.0,0.3,0.1
LEMM888013,3,0.0,0.3,0.2
LEPC01000G,1,0.0,0.1,0.3
LEPC01000G,2,0.0,0.1,0.1
LEPC01000G,3,0.0,0.2,0.2
LEPC01000G,4,0.0,0.1,0.1
LEPC01000G,5,0.0,0.0,0.1
LEPC01101C,1,0.0,0.1,0.3
LEPC01101C,2,0.0,0.1,0.1
LEPC01101C,3,0.0,0.2,0.2
LEPC01101C,4,0.0,0.1,0.1
LEPC01101C,5,0.0,0.0,0.1
LEPC012018,1,3.4,0.1,0.3
LEPC012018,2,0.0,0.1,0.1
LEPC012018,3,0.0,0.2,0.2
LEPC012018,4,0.0,0.1,0.1
LEPC012018,5,0.0,0.0,0.1
LEPC013014,1,0.0,0.1,0.3
LEPC013014,2,0.0,0.1,0.1
LEPC013014,3,0.0,0.2,0.2
LEPC013014,4,0.0,0.1,0.1
LEPC013014,5,0.0,0.0,0.1
LEPC01401X,1,0.0,0.1,0.3
LEPC01401X,2,0.0,0.1,0.1
LEPC01401X,3,0.0,0.2,0.2
LEPC01401X,4,0.0,0.1,0.1
LEPC01401X,5,0.0,0.0,0.1
LEPC027012,1,0.0,0.1,0.3
LEPC027012,2,0.0,0.1,0.1
LEPC027012,3,0.0,0.2,0.2
LEPC027012,4,0.0,0.1,0.1
LEPC027012,5,0.0,0.0,0.1
LEPC02901N,1,0.0,0.1,0.3
LEPC02901N,2,0.0,0.1,0.1
LEPC02901N,3,0.0,0.2,0.2
LEPC02901N,4,,0.1,0.1
LEPC02901N,5,,0.0,0.1
LEPC03000R,1,0.0,0.1,0.3
LEPC03000R,2,0.0,0.1,0.1
LEPC03000R,3,0.0,0.2,0.2
LEPC03000R,4,0.0,0.1,0.1
LEPC03000R,5,0.0,0.0,0.1
LEPC11000C,1,0.0,0.1,0.3
LEPC11000C,2,0.0,0.1,0.1
LEPC11000C,3,0.5,0.2,0.2
LEPC11000C,4,0.0,0.1,0.1
LEPC11000C,5,0.0,0.0,0.1
LEPM01000Q,1,0.0,0.1,0.3
LEPM01000Q,2,0.0,0.1,0.1
LEPM01000Q,3,0.0,0.2,0.2
LEPM01000Q,4,0.0,0.1,0.1
LEPM01000Q,5,0.0,0.0,0.1
LEPM01101L,1,0.0,0.1,0.3
LEPM01101L,2,0.0,0.1,0.1
LEPM01101L,3,0.0,0.2,0.2
LEPM01101L,4,0.0,0.1,0.1
LEPM01101L,5,0.0,0.0,0.1
LEPM01201C,1,0.0,0.1,0.3
LEPM01201C,2,0.0,0.1,0.1
LEPM01201C,3,0.0,0.2,0.2
LEPM01201C,4,0.0,0.1,0.1
LEPM01201C,5,0.0,0.0,0.1
LEPM013018,1,0.0,0.1,0.3
LEPM013018,2,0.0,0.1,0.1
LEPM013018,3,0.0,0.2,0.2
LEPM013018,4,0.0,0.1,0.1
LEPM013018,5,0.0,0.0,0.1
LEPM027016,1,2.0,0.1,0.3
LEPM027016,2,2.3,0.1,0.1
LEPM027016,3,1.6,0.2,0.2
LEPM027016,4,0.0,0.1,0.1
LEPM027016,5,2.0,0.0,0.1
LEPM02901T,1,0.0,0.1,0.3
LEPM02901T,2,0.0,0.1,0.1
LEPM02901T,3,0.0,0.2,0.2
LEPM02901T,4,0.0,0.1,0.1
LEPM02901T,5,0.0,0.0,0.1
LEPM030001,1,0.0,0.1,0.3
LEPM030001,2,0.0,0.1,0.1
LEPM030001,3,0.0,0.2,0.2
LEPM030001,4,0.0,0.1,0.1
LEPM030001,5,0.0,0.0,0.1
LEPM050006,1,0.0,0.1,0.3
LEPM050006,2,0.0,0.1,0.1
LEPM050006,3,0.0,0.2,0.2
LEPM050006,4,0.0,0.1,0.1
LEPM050006,5,0.0,0.0,0.1
LEPS00201R,1,0.0,0.1,0.3
LEPS00201R,2,0.0,0.1,0.1
LEPS00201R,3,0.0,0.2,0.2
LEPS00201R,4,0.0,0.1,0.1
LEPS00201R,5,0.0,0.0,0.1
LEPS00801Q,1,0.0,0.1,0.3
LEPS00801Q,2,0.0,0.1,0.1
LEPS00801Q,3,0.0,0.2,0.2
LEPS00801Q,4,0.0,0.1,0.1
LEPS00801Q,5,0.0,0.0,0.1
LEPS01000P,1,0.0,0.1,0.3
LEPS01000P,2,0.0,0.1,0.1
LEPS01000P,3,0.0,0.2,0.2
LEPS01000P,4,0.0,0.1,0.1
LEPS01000P,5,0.0,0.0,0.1
LEPS01201B,1,0.0,0.1,0.3
LEPS01201B,2,0.0,0.1,0.1
LEPS01201B,3,0.0,0.2,0.2
LEPS01201B,4,0.0,0.1,0.1
LEPS01201B,5,0.0,0.0,0.1
LEPS013017,1,0.0,0.1,0.3
LEPS013017,2,0.0,0.1,0.1
LEPS013017,3,0.0,0.2,0.2
LEPS013017,4,0.0,0.1,0.1
LEPS013017,5,0.0,0.0,0.1
LEPS014013,1,0.0,0.1,0.3
LEPS014013,2,0.0,0.1,0.1
LEPS014013,3,0.0,0.2,0.2
LEPS014013,4,0.0,0.1,0.1
LEPS014013,5,0.0,0.0,0.1
LEPS02901R,1,0.0,0.1,0.3
LEPS02901R,2,0.0,0.1,0.1
LEPS02901R,3,0.0,0.2,0.2
LEPS02901R,4,0.0,0.1,0.1
LEPS02901R,5,0.0,0.0,0.1
LEPS03000X,1,1.3,0.1,0.3
LEPS03000X,2,1.0,0.1,0.1
LEPS03000X,3,0.4,0.2,0.2
LEPS03000X,4,0.0,0.1,0.1
LEPS03000X,5,0.4,0.0,0.1
LEPS04000E,1,0.0,0.1,0.3
LEPS04000E,2,0.0,0.1,0.1
LEPS04000E,3,0.0,0.2,0.2
LEPS04000E,4,0.0,0.1,0.1
LEPS04000E,5,0.0,0.0,0.1
LEPS050005,1,0.0,0.1,0.3
LEPS050005,2,0.0,0.1,0.1
LEPS050005,3,0.0,0.2,0.2
LEPS050005,4,0.0,0.1,0.1
LEPS050005,5,0.0,0.0,0.1
LEPS07000A,1,0.0,0.1,0.3
LEPS07000A,2,0.0,0.1,0.1
LEPS07000A,3,0.0,0.2,0.2
LEPS07000A,4,0.0,0.1,0.1
LEPS07000A,5,0.0,0.0,0.1
LERA02101Q,1,0.0,3.9,3.1
LERA02101Q,2,0.0,3.4,1.8
LERA02101Q,3,0.0,2.7,1.4
LERA02101Q,4,0.0,2.9,2.4
LERA02101Q,5,0.0,1.0,0.7
LERC016017,1,0.0,3.9,3.1
LERC016017,2,0.0,3.4,1.8
LERC016017,3,0.0,2.7,1.4
LERC016017,4,0.0,2.9,2.4
LERC016017,5,0.0,1.0,0.7
LERC017013,1,0.0,3.9,3.1
LERC017013,2,0.0,3.4,1.8
LERC017013,3,37.5,2.7,1.4
LERC017013,4,0.0,2.9,2.4
LERC017013,5,25.9,1.0,0.7
LERC017024,1,0.0,3.9,3.1
LERC017024,2,0.0,3.4,1.8
LERC017024,3,0.0,2.7,1.4
LERC017024,4,0.0,2.9,2.4
LERC017024,5,0.0,1.0,0.7
LERC02101P,1,0.0,3.9,3.1
LERC02101P,2,0.0,3.4,1.8
LERC02101P,3,0.0,2.7,1.4
LERC02101P,4,0.0,2.9,2.4
LERC02101P,5,0.0,1.0,0.7
LERC02201E,1,0.0,3.9,3.1
LERC02201E,2,0.0,3.4,1.8
LERC02201E,3,6.3,2.7,1.4
LERC02201E,4,0.0,2.9,2.4
LERC02201E,5,0.0,1.0,0.7
LERC02251X,5,,,
LERC024027,1,18.2,3.9,3.1
LERC024027,2,40.5,3.4,1.8
LERC024027,3,42.9,2.7,1.4
LERC024027,4,40.0,2.9,2.4
LERC024027,5,26.3,1.0,0.7
LERC02450E,5,,,
LERC031019,1,1.3,3.9,3.1
LERC031019,2,6.8,3.4,1.8
LERC031019,3,0.9,2.7,1.4
LERC031019,4,0.0,2.9,2.4
LERC031019,5,0.0,1.0,0.7
LERC03151P,5,,,
LERC032026,1,39.3,3.9,3.1
LERC032026,2,7.7,3.4,1.8
LERC032026,3,3.2,2.7,1.4
LERC032026,4,4.3,2.9,2.4
LERC032026,5,0.0,1.0,0.7
LERC090004,1,0.0,3.9,3.1
LERC090004,2,0.0,3.4,1.8
LERC090004,3,0.0,2.7,1.4
LERC090004,4,0.0,2.9,2.4
LERC090004,5,0.0,1.0,0.7
LERC090015,1,0.0,3.9,3.1
LERC090015,2,0.0,3.4,1.8
LERC090015,3,0.0,2.7,1.4
LERC090015,4,0.0,2.9,2.4
LERC090015,5,0.0,1.0,0.7
LERF002013,1,0.0,3.9,3.1
LERF002013,2,0.0,3.4,1.8
LERF002013,3,0.0,2.7,1.4
LERF002013,4,2.4,2.9,2.4
LERF002013,5,0.0,1.0,0.7
LERF016011,1,0.0,3.9,3.1
LERF016011,2,0.0,3.4,1.8
LERF016011,3,0.0,2.7,1.4
LERF016011,4,0.0,2.9,2.4
LERF016011,5,0.0,1.0,0.7
LERF01701R,1,3.2,3.9,3.1
LERF01701R,2,0.0,3.4,1.8
LERF01701R,3,11.8,2.7,1.4
LERF01701R,4,0.0,2.9,2.4
LERF01701R,5,0.0,1.0,0.7
LERF022018,1,4.3,3.9,3.1
LERF022018,2,,3.4,1.8
LERF022018,3,0.0,2.7,1.4
LERF022018,4,,2.9,2.4
LERF022018,5,0.0,1.0,0.7
LERF023014,1,0.0,3.9,3.1
LERF023014,2,1.1,3.4,1.8
LERF023014,3,3.8,2.7,1.4
